RED1,IR1,RED2,IR2,RED3,IR3,RED4,IR4
4331,4654,90576,113614,262143,262143,262143,262143
4327,4688,90616,113685,262143,262143,262143,262143
4402,4799,90641,113639,262143,262143,262143,262143
4447,4834,90641,113746,262143,262143,262143,262143
4492,4862,90673,113700,262143,262143,262143,262143
4489,4776,90603,113567,262143,262143,262143,262143
4437,4789,90650,113661,262143,262143,262143,262143
4420,4765,90632,113594,262143,262143,262143,262143
4414,4743,90592,113498,262143,262143,262143,262143
4384,4707,90594,113722,262143,262143,262143,262143
4376,4725,90659,113612,262143,262143,262143,262143
4366,4692,90628,113670,262143,262143,262143,262143
4367,4691,90667,113688,262143,262143,262143,262143
4358,4666,90680,113756,262143,262143,262143,262143
4358,4680,90681,113797,262143,262143,262143,262143
4371,4688,90706,113786,262143,262143,262143,262143
4370,4706,90633,113695,262143,262143,262143,262143
4363,4692,90696,113843,262143,262143,262143,262143
4358,4682,90725,113763,262143,262143,262143,262143
4358,4709,90707,113755,262143,262143,262143,262143
4366,4723,90687,113757,262143,262143,262143,262143
4359,4707,90641,113489,262143,262143,262143,262143
4356,4718,90612,113555,262143,262143,262143,262143
4402,4731,90604,113489,262143,262143,262143,262143
4380,4735,90592,113461,262143,262143,262143,262143
4394,4731,90558,113511,262143,262143,262143,262143
4387,4742,90602,113488,262143,262143,262143,262143
4397,4753,90569,113509,262143,262143,262143,262143
4382,4746,90583,113597,262143,262143,262143,262143
4398,4747,90605,113508,262143,262143,262143,262143
4407,4751,90570,113555,262143,262143,262143,262143
4403,4720,90626,113751,262143,262143,262143,262143
4363,4702,90655,113630,262143,262143,262143,262143
4360,4728,90668,113847,262143,262143,262143,262143
4373,4716,90650,113763,262143,262143,262143,262143
4378,4735,90654,113806,262143,262143,262143,262143
4374,4718,90699,113999,262143,262143,262143,262143
4367,4731,90767,113862,262143,262143,262143,262143
4370,4731,90765,113889,262143,262143,262143,262143
4380,4735,90785,114040,262143,262143,262143,262143
4377,4714,90804,114074,262143,262143,262143,262143
4363,4706,90784,114059,262143,262143,262143,262143
4356,4713,90848,113884,262143,262143,262143,262143
4371,4740,90724,113884,262143,262143,262143,262143
4367,4725,90815,114043,262143,262143,262143,262143
4363,4719,90771,113929,262143,262143,262143,262143
4362,4711,90747,113920,262143,262143,262143,262143
4365,4714,90745,113646,262143,262143,262143,262143
4361,4707,90690,113785,262143,262143,262143,262143
4346,4717,90714,113837,262143,262143,262143,262143
4363,4738,90664,113704,262143,262143,262143,262143
4368,4720,90631,113713,262143,262143,262143,262143
4365,4714,90660,113547,262143,262143,262143,262143
4347,4728,90575,113547,262143,262143,262143,262143
4352,4726,90600,113621,262143,262143,262143,262143
4363,4732,90580,113516,262143,262143,262143,262143
4363,4704,90581,113610,262143,262143,262143,262143
4364,4711,90608,113579,262143,262143,262143,262143
4359,4706,90538,113499,262143,262143,262143,262143
4330,4702,90577,113558,262143,262143,262143,262143
4341,4691,90592,113607,262143,262143,262143,262143
4346,4684,90610,113670,262143,262143,262143,262143
4349,4691,90661,113793,262143,262143,262143,262143
4330,4689,90631,113528,262143,262143,262143,262143
4324,4692,90572,113580,262143,262143,262143,262143
4322,4668,90592,113454,262143,262143,262143,262143
4341,4670,90533,113454,262143,262143,262143,262143
4313,4672,90538,113488,262143,262143,262143,262143
4320,4666,90511,113269,262143,262143,262143,262143
4311,4645,90486,113365,262143,262143,262143,262143
4314,4665,90524,113387,262143,262143,262143,262143
4325,4656,90538,113488,262143,262143,262143,262143
4315,4644,90568,113540,262143,262143,262143,262143
4318,4689,77915,112464,82357,147887,82400,147848
4290,4624,90532,113450,262143,262143,262143,262143
4302,4619,90538,113474,262143,262143,262143,262143
4274,4623,90560,113526,262143,262143,262143,262143
4301,4601,90544,113786,262143,262143,262143,262143
4288,4616,90689,114168,262143,262143,262143,262143
4299,4612,90867,114469,262143,262143,262143,262143
4276,4604,91006,114604,262143,262143,262143,262143
4292,4607,90980,114301,262143,262143,262143,262143
4265,4606,90801,114066,262143,262143,262143,262143
4264,4588,90811,114156,262143,262143,262143,262143
4271,4585,90805,114252,262143,262143,262143,262143
4270,4572,90911,114448,262143,262143,262143,262143
4267,4585,91014,114608,262143,262143,262143,262143
4253,4577,91015,114606,262143,262143,262143,262143
4263,4584,91028,114402,262143,262143,262143,262143
4272,4579,90929,114294,262143,262143,262143,262143
4270,4594,90956,114376,262143,262143,262143,262143
4262,4589,90933,114398,262143,262143,262143,262143
4265,4594,90978,114431,262143,262143,262143,262143
4285,4592,90896,114024,262143,262143,262143,262143
4276,4599,90824,113949,262143,262143,262143,262143
4277,4593,90766,113758,262143,262143,262143,262143
4286,4606,90716,114558,262143,262143,262143,262143
4265,4594,91284,115322,262143,262143,262143,262143
4288,4608,91597,115215,262143,262143,262143,262143
4287,4612,91486,115195,262143,262143,262143,262143
4295,4609,91505,115193,262143,262143,262143,262143
4277,4613,91486,115211,262143,262143,262143,262143
4287,4590,91469,115169,262143,262143,262143,262143
4284,4596,91426,114855,262143,262143,262143,262143
4272,4599,91365,114910,262143,262143,262143,262143
4273,4597,91375,114945,262143,262143,262143,262143
4284,4614,91379,114909,262143,262143,262143,262143
4286,4601,91363,114969,262143,262143,262143,262143
4279,4606,91361,114684,262143,262143,262143,262143
4277,4615,91209,114604,262143,262143,262143,262143
4267,4609,91257,114708,262143,262143,262143,262143
4289,4613,91276,114738,262143,262143,262143,262143
4285,4608,91265,114751,262143,262143,262143,262143
4270,4615,91258,114696,262143,262143,262143,262143
4289,4615,91165,114461,262143,262143,262143,262143
4267,4616,91194,114588,262143,262143,262143,262143
4275,4627,91193,114546,262143,262143,262143,262143
4269,4613,91177,114570,262143,262143,262143,262143
4285,4617,91191,114586,262143,262143,262143,262143
4283,4604,91110,114270,262143,262143,262143,262143
4277,4621,91107,114436,262143,262143,262143,262143
4273,4620,91134,114455,262143,262143,262143,262143
4283,4610,91144,114534,262143,262143,262143,262143
4278,4591,91178,114595,262143,262143,262143,262143
4285,4609,91144,114271,262143,262143,262143,262143
4272,4606,91089,114371,262143,262143,262143,262143
4277,4594,91107,114424,262143,262143,262143,262143
4292,4594,91113,114465,262143,262143,262143,262143
4257,4589,91150,114525,262143,262143,262143,262143
4279,4585,91151,114279,262143,262143,262143,262143
4260,4603,91066,114334,262143,262143,262143,262143
4278,4637,91087,114324,262143,262143,262143,262143
4304,4662,91061,114308,262143,262143,262143,262143
4295,4622,91145,114631,262143,262143,262143,262143
4286,4603,91216,114531,262143,262143,262143,262143
4286,4618,91042,114018,262143,262143,262143,262143
4288,4632,90967,114127,262143,262143,262143,262143
4309,4627,90997,114202,262143,262143,262143,262143
4279,4609,91025,114288,262143,262143,262143,262143
4303,4586,91038,114399,262143,262143,262143,262143
4264,4584,91063,114159,262143,262143,262143,262143
4281,4616,91025,114357,262143,262143,262143,262143
4291,4656,91096,114386,262143,262143,262143,262143
4305,4634,91090,114397,262143,262143,262143,262143
4294,4632,91067,114396,262143,262143,262143,262143
4287,4630,91088,114229,262143,262143,262143,262143
4290,4626,91022,114295,262143,262143,262143,262143
4294,4646,91048,114286,262143,262143,262143,262143
4291,4628,91030,114302,262143,262143,262143,262143
4298,4636,91042,114302,262143,262143,262143,262143
4297,4637,91031,114064,262143,262143,262143,262143
4302,4657,90927,114055,262143,262143,262143,262143
4294,4648,90952,114069,262143,262143,262143,262143
4312,4624,90945,114086,262143,262143,262143,262143
4290,4640,90931,114096,262143,262143,262143,262143
4290,4627,90972,114077,262143,262143,262143,262143
4282,4635,90883,113939,262143,262143,262143,262143
4313,4638,90913,114033,262143,262143,262143,262143
4293,4629,90932,114092,262143,262143,262143,262143
4296,4624,90946,114065,262143,262143,262143,262143
4302,4631,90921,114118,262143,262143,262143,262143
4289,4623,90904,113777,262143,262143,262143,262143
4302,4618,90837,113912,262143,262143,262143,262143
4287,4617,90878,113986,262143,262143,262143,262143
4286,4614,90867,113937,262143,262143,262143,262143
4288,4622,90898,114142,262143,262143,262143,262143
4287,4626,90960,114019,262143,262143,262143,262143
4287,4621,90891,114049,262143,262143,262143,262143
4295,4623,90955,114180,262143,262143,262143,262143
4275,4617,90981,114248,262143,262143,262143,262143
4295,4602,90995,114319,262143,262143,262143,262143
4289,4619,91049,114245,262143,262143,262143,262143
4290,4609,90955,114141,262143,262143,262143,262143
4318,4689,77915,112464,82357,147887,82400,147848
4279,4606,90973,114153,262143,262143,262143,262143
4280,4606,90971,114242,262143,262143,262143,262143
4291,4602,90982,114011,262143,262143,262143,262143
4272,4599,90898,114030,262143,262143,262143,262143
4278,4610,90932,114053,262143,262143,262143,262143
4270,4598,90925,114038,262143,262143,262143,262143
4291,4588,90923,114079,262143,262143,262143,262143
4276,4599,90940,113949,262143,262143,262143,262143
4272,4592,90828,113805,262143,262143,262143,262143
4269,4599,90851,113860,262143,262143,262143,262143
4269,4578,90844,113841,262143,262143,262143,262143
4264,4566,90864,113948,262143,262143,262143,262143
4274,4610,90892,113955,262143,262143,262143,262143
4281,4600,90812,113663,262143,262143,262143,262143
4270,4602,90806,113821,262143,262143,262143,262143
4284,4593,90833,113822,262143,262143,262143,262143
4286,4605,90843,113876,262143,262143,262143,262143
4269,4584,90852,113982,262143,262143,262143,262143
4258,4584,90866,113807,262143,262143,262143,262143
4276,4580,90844,113906,262143,262143,262143,262143
4275,4578,90856,113867,262143,262143,262143,262143
4274,4572,90820,113856,262143,262143,262143,262143
4268,4579,90836,113947,262143,262143,262143,262143
4251,4584,90880,113925,262143,262143,262143,262143
4257,4578,90843,113945,262143,262143,262143,262143
4266,4543,90891,114000,262143,262143,262143,262143
4267,4566,90890,113992,262143,262143,262143,262143
4259,4549,90896,113972,262143,262143,262143,262143
4255,4553,90886,113904,262143,262143,262143,262143
4249,4548,90827,113844,262143,262143,262143,262143
4260,4569,90862,113979,262143,262143,262143,262143
4261,4549,90903,114004,262143,262143,262143,262143
4253,4560,90933,114105,262143,262143,262143,262143
4253,4551,90930,113986,262143,262143,262143,262143
4230,4531,90825,113741,262143,262143,262143,262143
4246,4534,90793,113833,262143,262143,262143,262143
4239,4547,90830,113892,262143,262143,262143,262143
4263,4552,90868,113997,262143,262143,262143,262143
4239,4527,90912,114137,262143,262143,262143,262143
4239,4524,90921,113821,262143,262143,262143,262143
4233,4527,90851,113848,262143,262143,262143,262143
4238,4523,90857,113884,262143,262143,262143,262143
4230,4531,90871,113936,262143,262143,262143,262143
4243,4528,90890,114007,262143,262143,262143,262143
4230,4526,90894,113970,262143,262143,262143,262143
4234,4509,90804,113684,262143,262143,262143,262143
4228,4499,90770,113767,262143,262143,262143,262143
4241,4501,90881,114344,262143,262143,262143,262143
4225,4482,91075,114627,262143,262143,262143,262143
4223,4476,91100,114469,262143,262143,262143,262143
4222,4461,90997,114111,262143,262143,262143,262143
4210,4474,91037,114615,262143,262143,262143,262143
4212,4473,91211,114715,262143,262143,262143,262143
4210,4460,91121,114496,262143,262143,262143,262143
4214,4451,91053,114464,262143,262143,262143,262143
4205,4466,91072,114351,262143,262143,262143,262143
4192,4440,91079,114622,262143,262143,262143,262143
4196,4426,91169,114735,262143,262143,262143,262143
4157,4409,91207,114911,262143,262143,262143,262143
4148,4377,91320,115187,262143,262143,262143,262143
4158,4386,91571,115333,262143,262143,262143,262143
4154,4375,91663,115534,262143,262143,262143,262143
4162,4349,91860,116297,262143,262143,262143,262143
4122,4340,92149,115727,262143,262143,262143,262143
4138,4321,91712,115563,262143,262143,262143,262143
4109,4339,92040,115346,262143,262143,262143,262143
4136,4319,91911,115694,262143,262143,262143,262143
4126,4321,91974,115715,262143,262143,262143,262143
4114,4296,91932,115468,262143,262143,262143,262143
4100,4308,91769,115233,262143,262143,262143,262143
4100,4274,91636,115001,262143,262143,262143,262143
4090,4273,91457,115057,262143,262143,262143,262143
4092,4239,91617,115108,262143,262143,262143,262143
4064,4209,91618,115198,262143,262143,262143,262143
4051,4180,91633,115121,262143,262143,262143,262143
3997,4062,91548,115132,262143,262143,262143,262143
3925,3926,91505,114908,262143,262143,262143,262143
3817,3905,91519,115101,262143,262143,262143,262143
3838,3813,91557,115135,262143,262143,262143,262143
3740,3738,91594,115467,262143,262143,262143,262143
3715,3695,91811,115501,262143,262143,262143,262143
3682,3669,92007,116263,262143,262143,262143,262143
3709,3798,92109,115805,262143,262143,262143,262143
3825,3901,92034,116073,262143,262143,262143,262143
3853,3905,92240,116477,262143,262143,262143,262143
3846,3934,92486,116717,262143,262143,262143,262143
3968,4165,92665,116708,262143,262143,262143,262143
4095,4359,92724,116798,262143,262143,262143,262143
4188,4440,92840,116721,262143,262143,262143,262143
4229,4481,92781,116791,262143,262143,262143,262143
4261,4531,92796,116693,262143,262143,262143,262143
4295,4544,92702,116303,262143,262143,262143,262143
4315,4619,92583,116445,262143,262143,262143,262143
4336,4616,92749,116649,262143,262143,262143,262143
4323,4651,92772,116681,262143,262143,262143,262143
4361,4679,92764,116499,262143,262143,262143,262143
4384,4703,92716,116206,262143,262143,262143,262143
4391,4692,92541,116032,262143,262143,262143,262143
4413,4717,92441,116008,262143,262143,262143,262143
4318,4689,77915,112464,82357,147887,82400,147848
4440,4753,92621,116262,262143,262143,262143,262143
4440,4741,92471,115714,262143,262143,262143,262143
4430,4723,92345,116002,262143,262143,262143,262143
4440,4737,92482,116078,262143,262143,262143,262143
4427,4714,92427,115983,262143,262143,262143,262143
4412,4720,92385,116054,262143,262143,262143,262143
4420,4735,92370,115695,262143,262143,262143,262143
4441,4739,92302,115768,262143,262143,262143,262143
4436,4731,92327,115915,262143,262143,262143,262143
4425,4721,92344,116110,262143,262143,262143,262143
4415,4718,92478,116236,262143,262143,262143,262143
4419,4719,92466,115701,262143,262143,262143,262143
4421,4738,92296,115710,262143,262143,262143,262143
4420,4727,92326,115808,262143,262143,262143,262143
4430,4738,92261,115647,262143,262143,262143,262143
4430,4706,92311,115439,262143,262143,262143,262143
4413,4714,92037,115452,262143,262143,262143,262143
4410,4701,92234,115439,262143,262143,262143,262143
4404,4713,91996,115107,262143,262143,262143,262143
4407,4695,91848,114894,262143,262143,262143,262143
4388,4702,91962,115363,262143,262143,262143,262143
4398,4689,91996,115130,262143,262143,262143,262143
4386,4696,91926,115012,262143,262143,262143,262143
4405,4696,91881,115103,262143,262143,262143,262143
4391,4702,91927,115224,262143,262143,262143,262143
4403,4680,91988,115065,262143,262143,262143,262143
4375,4647,91880,114844,262143,262143,262143,262143
